               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 157,            0.028217,            0.027208,           0.0013288,             0.94258,             0.94464,             0.97276,             0.76655,            0.019546,             0.01173,          0.00041678,            0.004556,            0.004556,            0.004556
                 158,              0.0282,            0.027404,           0.0013574,             0.94123,              0.9458,             0.97274,             0.76736,            0.019514,            0.011713,          0.00041562,           0.0045058,           0.0045058,           0.0045058
                 159,            0.028034,            0.027147,           0.0013687,             0.94151,             0.94588,             0.97267,             0.76809,            0.019473,            0.011693,          0.00041477,           0.0044557,           0.0044557,           0.0044557
                 160,            0.027894,            0.027094,           0.0013204,             0.94191,             0.94469,             0.97224,             0.76838,            0.019437,            0.011673,          0.00041311,           0.0044058,           0.0044058,           0.0044058
                 161,            0.027876,            0.026693,           0.0013466,             0.94606,             0.94065,             0.97238,             0.76871,              0.0194,            0.011653,          0.00041262,            0.004356,            0.004356,            0.004356
                 162,            0.027693,            0.026576,           0.0014032,              0.9449,             0.94204,             0.97301,             0.76877,            0.019372,            0.011633,          0.00041176,           0.0043064,           0.0043064,           0.0043064
                 163,            0.027606,            0.026767,           0.0013603,              0.9416,             0.94562,             0.97313,             0.76933,            0.019363,            0.011621,           0.0004104,           0.0042569,           0.0042569,           0.0042569
                 164,            0.027638,            0.026331,           0.0013296,             0.94463,             0.94382,             0.97318,             0.77025,            0.019327,            0.011603,          0.00040849,           0.0042076,           0.0042076,           0.0042076
                 165,            0.027503,            0.026563,           0.0013869,             0.94369,             0.94454,             0.97325,             0.77055,            0.019304,            0.011587,          0.00040758,           0.0041584,           0.0041584,           0.0041584
                 166,             0.02767,            0.026656,           0.0014014,             0.94458,             0.94379,             0.97341,             0.77086,            0.019271,            0.011574,           0.0004066,           0.0041094,           0.0041094,           0.0041094
                 167,            0.027508,            0.026558,           0.0012618,             0.94322,             0.94516,             0.97346,             0.77123,            0.019245,             0.01156,          0.00040509,           0.0040606,           0.0040606,           0.0040606
                 168,            0.027689,            0.026895,           0.0013021,             0.94335,             0.94522,             0.97351,             0.77206,            0.019214,            0.011546,          0.00040362,            0.004012,            0.004012,            0.004012
                 169,            0.027437,            0.026857,           0.0012682,             0.94499,             0.94372,              0.9736,              0.7728,            0.019194,            0.011533,          0.00040191,           0.0039636,           0.0039636,           0.0039636
                 170,            0.027218,            0.026449,           0.0013068,             0.94486,             0.94433,              0.9737,             0.77364,            0.019149,            0.011512,          0.00039986,           0.0039154,           0.0039154,           0.0039154
                 171,            0.027363,            0.026912,           0.0012651,             0.94415,             0.94519,             0.97381,             0.77396,            0.019116,            0.011493,          0.00039825,           0.0038674,           0.0038674,           0.0038674
                 172,            0.027275,            0.026379,           0.0012635,             0.94432,             0.94566,             0.97401,             0.77464,            0.019097,            0.011478,          0.00039698,           0.0038196,           0.0038196,           0.0038196
                 173,             0.02735,            0.026512,           0.0012591,             0.94381,             0.94641,             0.97404,             0.77555,            0.019092,            0.011468,          0.00039536,            0.003772,            0.003772,            0.003772
                 174,            0.027123,            0.026312,           0.0013414,             0.94694,             0.94369,              0.9745,             0.77621,            0.019066,            0.011454,          0.00039388,           0.0037246,           0.0037246,           0.0037246
                 175,            0.026798,            0.026238,           0.0012334,              0.9459,               0.945,             0.97455,             0.77659,            0.019029,            0.011437,          0.00039287,           0.0036775,           0.0036775,           0.0036775
                 176,            0.026838,            0.026685,           0.0011939,             0.94555,             0.94582,             0.97461,             0.77692,            0.019006,            0.011424,           0.0003916,           0.0036306,           0.0036306,           0.0036306
                 177,            0.026944,            0.025845,           0.0013133,             0.94413,             0.94651,             0.97454,             0.77696,            0.018987,            0.011412,          0.00039052,            0.003584,            0.003584,            0.003584
                 178,            0.026771,            0.026168,           0.0012332,             0.94663,              0.9446,              0.9747,             0.77721,            0.018969,              0.0114,          0.00038941,           0.0035376,           0.0035376,           0.0035376
                 179,            0.026718,            0.025954,           0.0011771,              0.9465,             0.94471,              0.9747,             0.77786,            0.018948,            0.011388,           0.0003879,           0.0034915,           0.0034915,           0.0034915
                 180,            0.026873,            0.025645,           0.0012796,             0.94629,              0.9449,             0.97472,             0.77793,            0.018932,            0.011376,          0.00038638,           0.0034456,           0.0034456,           0.0034456
                 181,             0.02655,            0.025873,           0.0011976,             0.94702,             0.94426,             0.97494,             0.77828,            0.018915,            0.011363,           0.0003848,              0.0034,              0.0034,              0.0034
                 182,            0.026512,            0.025808,           0.0011851,             0.94287,             0.94847,              0.9751,             0.77857,            0.018896,             0.01135,          0.00038337,           0.0033547,           0.0033547,           0.0033547
                 183,            0.026582,             0.02627,           0.0012561,             0.94416,             0.94789,             0.97516,             0.77885,            0.018881,            0.011339,          0.00038274,           0.0033096,           0.0033096,           0.0033096
                 184,            0.026566,            0.025758,           0.0011764,             0.94517,             0.94749,             0.97521,             0.77889,            0.018867,            0.011329,          0.00038169,           0.0032649,           0.0032649,           0.0032649
                 185,            0.026372,             0.02562,           0.0011666,             0.94455,             0.94808,             0.97535,             0.77933,            0.018845,            0.011317,          0.00038069,           0.0032204,           0.0032204,           0.0032204
                 186,            0.026309,            0.025389,           0.0011781,             0.94422,             0.94839,             0.97538,             0.77974,            0.018834,            0.011306,          0.00037979,           0.0031762,           0.0031762,           0.0031762
                 187,            0.026073,            0.025681,           0.0011798,              0.9448,             0.94782,             0.97545,             0.77998,            0.018809,            0.011291,          0.00037857,           0.0031323,           0.0031323,           0.0031323
                 188,             0.02628,            0.025683,           0.0011811,             0.94502,             0.94775,             0.97558,             0.78007,            0.018801,            0.011283,          0.00037741,           0.0030888,           0.0030888,           0.0030888
                 189,            0.026211,             0.02556,           0.0011498,             0.94563,             0.94694,              0.9756,             0.78027,            0.018793,            0.011275,          0.00037606,           0.0030455,           0.0030455,           0.0030455
                 190,            0.026203,            0.025736,           0.0011843,             0.94467,             0.94887,             0.97575,             0.78088,            0.018782,            0.011266,          0.00037511,           0.0030026,           0.0030026,           0.0030026
                 191,            0.026092,            0.025222,           0.0011084,             0.94461,             0.94925,             0.97586,             0.78097,            0.018765,            0.011255,          0.00037424,             0.00296,             0.00296,             0.00296
                 192,            0.025787,            0.025122,           0.0011256,             0.94511,             0.94867,             0.97585,             0.78106,            0.018747,            0.011244,          0.00037329,           0.0029177,           0.0029177,           0.0029177
                 193,            0.025693,             0.02537,           0.0011063,             0.94518,             0.94941,             0.97594,             0.78108,            0.018741,            0.011236,          0.00037235,           0.0028758,           0.0028758,           0.0028758
                 194,            0.025988,            0.025438,            0.001105,             0.94551,             0.94925,             0.97606,             0.78141,            0.018732,            0.011228,          0.00037134,           0.0028342,           0.0028342,           0.0028342
                 195,            0.025879,            0.025049,           0.0010788,             0.94545,             0.94942,             0.97606,             0.78146,            0.018724,            0.011219,          0.00037006,            0.002793,            0.002793,            0.002793
                 196,            0.025674,            0.025283,           0.0010989,             0.95161,               0.944,             0.97614,             0.78186,            0.018708,            0.011207,          0.00036911,           0.0027521,           0.0027521,           0.0027521
                 197,            0.025626,            0.024832,           0.0011515,              0.9512,              0.9443,             0.97617,             0.78212,            0.018695,            0.011199,          0.00036833,           0.0027116,           0.0027116,           0.0027116
                 198,            0.025844,            0.024872,           0.0010776,             0.95173,             0.94425,             0.97629,             0.78226,            0.018678,            0.011189,          0.00036704,           0.0026714,           0.0026714,           0.0026714
                 199,            0.025465,            0.025325,           0.0011225,             0.94661,             0.94917,             0.97628,             0.78303,            0.018665,             0.01118,          0.00036603,           0.0026316,           0.0026316,           0.0026316
                 200,            0.025527,            0.024989,           0.0010598,             0.94617,             0.94995,             0.97637,             0.78313,            0.018656,            0.011173,          0.00036502,           0.0025922,           0.0025922,           0.0025922
                 201,            0.025748,            0.025146,           0.0011141,             0.94613,             0.95052,              0.9764,             0.78326,             0.01864,            0.011162,          0.00036406,           0.0025531,           0.0025531,           0.0025531
                 202,            0.025409,            0.024831,           0.0011546,              0.9465,             0.95017,             0.97644,             0.78347,             0.01863,            0.011153,           0.0003634,           0.0025145,           0.0025145,           0.0025145
                 203,            0.025368,            0.024999,           0.0011253,             0.94593,             0.95091,             0.97654,             0.78358,            0.018615,            0.011144,          0.00036261,           0.0024762,           0.0024762,           0.0024762
                 204,            0.025462,            0.024781,           0.0010522,             0.94723,             0.95054,             0.97654,             0.78411,            0.018598,            0.011135,          0.00036172,           0.0024383,           0.0024383,           0.0024383
                 205,            0.025092,            0.024677,            0.001075,             0.94759,             0.95013,             0.97661,             0.78421,            0.018592,            0.011128,          0.00036081,           0.0024009,           0.0024009,           0.0024009
                 206,             0.02531,            0.024853,            0.001165,             0.94811,             0.94962,             0.97669,             0.78416,            0.018575,            0.011117,          0.00036011,           0.0023638,           0.0023638,           0.0023638
                 207,            0.025006,            0.025002,           0.0010837,             0.94798,              0.9496,             0.97664,             0.78407,            0.018564,            0.011108,          0.00035923,           0.0023271,           0.0023271,           0.0023271
                 208,            0.025096,            0.024685,            0.001042,             0.94838,             0.94932,             0.97673,             0.78436,            0.018554,              0.0111,          0.00035855,           0.0022909,           0.0022909,           0.0022909
                 209,            0.025094,             0.02437,            0.001032,             0.94821,             0.94959,             0.97672,             0.78447,            0.018543,            0.011093,          0.00035757,            0.002255,            0.002255,            0.002255
                 210,            0.024942,            0.024652,           0.0010072,             0.94897,             0.94858,             0.97671,             0.78477,            0.018531,            0.011084,          0.00035669,           0.0022196,           0.0022196,           0.0022196
                 211,            0.024847,            0.024588,           0.0010305,             0.94932,             0.94842,             0.97679,             0.78515,             0.01852,            0.011077,           0.0003558,           0.0021847,           0.0021847,           0.0021847
                 212,            0.024705,            0.024318,           0.0010271,              0.9503,             0.94779,             0.97683,             0.78519,            0.018513,             0.01107,          0.00035498,           0.0021501,           0.0021501,           0.0021501
                 213,            0.024903,            0.024453,            0.001035,             0.95034,             0.94761,             0.97679,             0.78533,            0.018503,            0.011062,          0.00035397,            0.002116,            0.002116,            0.002116
                 214,             0.02463,            0.024552,           0.0010003,             0.95126,             0.94688,             0.97685,             0.78539,            0.018496,            0.011056,           0.0003532,           0.0020823,           0.0020823,           0.0020823
                 215,            0.024861,            0.024322,          0.00099174,              0.9451,             0.95312,             0.97688,             0.78546,            0.018488,             0.01105,           0.0003522,           0.0020491,           0.0020491,           0.0020491
                 216,            0.024618,            0.024012,          0.00099665,             0.94572,             0.95288,              0.9769,             0.78554,            0.018489,            0.011046,          0.00035145,           0.0020164,           0.0020164,           0.0020164
                 217,            0.024736,            0.024252,          0.00094247,             0.94569,             0.95329,             0.97692,              0.7858,            0.018467,            0.011037,          0.00035043,            0.001984,            0.001984,            0.001984
                 218,            0.024535,            0.024343,          0.00097918,             0.94655,             0.95268,             0.97698,             0.78589,            0.018462,            0.011031,          0.00034969,           0.0019522,           0.0019522,           0.0019522
                 219,            0.024565,            0.024088,          0.00095765,             0.94644,              0.9527,             0.97697,             0.78576,            0.018462,            0.011027,          0.00034858,           0.0019208,           0.0019208,           0.0019208
                 220,            0.024552,             0.02355,          0.00093923,             0.94746,             0.95224,             0.97701,             0.78558,            0.018464,            0.011024,          0.00034775,           0.0018899,           0.0018899,           0.0018899
                 221,            0.024299,            0.023887,          0.00093367,             0.94739,             0.95225,             0.97705,             0.78565,            0.018461,            0.011018,          0.00034688,           0.0018594,           0.0018594,           0.0018594
                 222,            0.024468,            0.024061,          0.00097225,             0.94842,             0.95135,             0.97706,             0.78595,             0.01845,            0.011011,          0.00034611,           0.0018294,           0.0018294,           0.0018294
                 223,            0.024305,             0.02406,           0.0010037,             0.94759,              0.9522,              0.9772,             0.78583,            0.018452,            0.011007,          0.00034519,           0.0017999,           0.0017999,           0.0017999
                 224,            0.024215,             0.02361,          0.00094287,             0.94678,             0.95372,             0.97724,             0.78605,            0.018455,            0.011003,          0.00034428,           0.0017709,           0.0017709,           0.0017709
                 225,            0.024253,            0.024001,          0.00093387,             0.94784,             0.95264,             0.97728,             0.78583,            0.018456,            0.010997,          0.00034347,           0.0017424,           0.0017424,           0.0017424
                 226,            0.024073,            0.023978,          0.00089401,               0.948,             0.95281,             0.97732,             0.78581,            0.018454,            0.010992,          0.00034266,           0.0017144,           0.0017144,           0.0017144
                 227,            0.024053,            0.023842,          0.00087693,             0.94813,             0.95261,             0.97734,             0.78611,            0.018446,            0.010986,          0.00034178,           0.0016868,           0.0016868,           0.0016868
                 228,            0.024033,            0.023367,           0.0008828,             0.94872,             0.95227,              0.9774,             0.78618,            0.018448,             0.01098,           0.0003411,           0.0016598,           0.0016598,           0.0016598
                 229,            0.023988,            0.023182,          0.00093026,             0.94874,             0.95237,             0.97743,             0.78641,            0.018434,            0.010973,          0.00034019,           0.0016332,           0.0016332,           0.0016332
                 230,            0.024168,            0.023596,          0.00092003,             0.94839,             0.95273,             0.97748,             0.78661,            0.018424,            0.010966,          0.00033947,           0.0016072,           0.0016072,           0.0016072
                 231,            0.023871,            0.023681,          0.00093079,             0.94897,             0.95251,             0.97754,               0.787,            0.018414,            0.010959,          0.00033864,           0.0015816,           0.0015816,           0.0015816
                 232,            0.023931,            0.023383,           0.0009141,             0.94885,             0.95253,             0.97752,             0.78704,            0.018407,            0.010953,          0.00033811,           0.0015566,           0.0015566,           0.0015566
                 233,            0.023746,            0.023034,          0.00096963,             0.94911,             0.95235,             0.97758,             0.78714,            0.018399,            0.010945,          0.00033733,           0.0015321,           0.0015321,           0.0015321
                 234,            0.023794,            0.023468,           0.0009015,             0.94959,             0.95189,             0.97761,             0.78724,            0.018385,            0.010937,          0.00033666,           0.0015081,           0.0015081,           0.0015081
                 235,            0.023959,            0.023267,          0.00085276,              0.9495,             0.95196,             0.97762,             0.78714,            0.018379,             0.01093,          0.00033576,           0.0014847,           0.0014847,           0.0014847
                 236,            0.023771,            0.023133,          0.00093799,             0.94949,             0.95199,             0.97766,             0.78736,            0.018374,            0.010924,          0.00033506,           0.0014617,           0.0014617,           0.0014617
                 237,            0.023741,            0.023611,          0.00087418,             0.94949,             0.95207,             0.97771,             0.78743,            0.018367,            0.010918,          0.00033415,           0.0014393,           0.0014393,           0.0014393
                 238,            0.023811,            0.023444,          0.00086828,             0.95005,             0.95154,             0.97777,             0.78746,             0.01836,            0.010913,          0.00033344,           0.0014174,           0.0014174,           0.0014174
                 239,            0.023598,            0.023339,          0.00098254,              0.9502,             0.95147,             0.97784,             0.78738,            0.018348,            0.010907,          0.00033266,            0.001396,            0.001396,            0.001396
                 240,            0.023854,            0.023294,          0.00095112,              0.9501,             0.95169,              0.9779,             0.78735,             0.01834,            0.010901,          0.00033199,           0.0013752,           0.0013752,           0.0013752
                 241,            0.023566,            0.023418,          0.00093447,             0.95016,             0.95184,             0.97792,             0.78757,            0.018323,            0.010893,          0.00033093,           0.0013549,           0.0013549,           0.0013549
                 242,            0.023388,            0.023061,          0.00089959,             0.95102,             0.95119,             0.97789,             0.78794,            0.018306,            0.010884,          0.00033017,           0.0013352,           0.0013352,           0.0013352
                 243,            0.023478,            0.022921,          0.00093788,             0.95098,              0.9514,             0.97793,              0.7881,            0.018295,            0.010876,          0.00032922,            0.001316,            0.001316,            0.001316
                 244,            0.023377,            0.022822,          0.00087479,             0.95079,             0.95169,             0.97796,             0.78829,            0.018284,            0.010869,          0.00032845,           0.0012974,           0.0012974,           0.0012974
                 245,            0.023435,            0.023044,          0.00085692,             0.95086,             0.95196,              0.9781,             0.78878,            0.018272,            0.010862,          0.00032753,           0.0012793,           0.0012793,           0.0012793
                 246,            0.023485,            0.022825,          0.00088969,             0.95053,             0.95227,             0.97807,              0.7886,            0.018266,            0.010857,           0.0003269,           0.0012617,           0.0012617,           0.0012617
                 247,            0.023269,            0.022876,           0.0008566,              0.9509,             0.95198,             0.97815,             0.78891,            0.018249,            0.010849,          0.00032594,           0.0012447,           0.0012447,           0.0012447
                 248,            0.023261,            0.022908,          0.00089699,             0.95173,             0.95113,              0.9782,             0.78901,            0.018235,             0.01084,          0.00032535,           0.0012283,           0.0012283,           0.0012283
                 249,            0.023112,            0.022519,          0.00081582,             0.95092,             0.95176,             0.97825,             0.78937,            0.018216,            0.010831,          0.00032449,           0.0012124,           0.0012124,           0.0012124
                 250,            0.023363,            0.023201,           0.0008692,             0.95058,             0.95212,              0.9783,             0.78957,            0.018195,            0.010822,          0.00032384,            0.001197,            0.001197,            0.001197
                 251,            0.023323,            0.022968,          0.00087491,             0.95074,             0.95195,             0.97833,                0.79,            0.018187,            0.010816,          0.00032288,           0.0011823,           0.0011823,           0.0011823
                 252,            0.023054,            0.022935,          0.00084765,              0.9506,             0.95216,             0.97838,             0.79009,            0.018171,            0.010807,          0.00032223,           0.0011681,           0.0011681,           0.0011681
                 253,            0.023316,            0.022815,          0.00089777,             0.95144,             0.95146,             0.97845,             0.79043,            0.018162,            0.010801,          0.00032136,           0.0011544,           0.0011544,           0.0011544
                 254,            0.023012,            0.023171,          0.00079207,             0.95197,             0.95105,             0.97847,             0.79068,            0.018149,            0.010792,          0.00032062,           0.0011414,           0.0011414,           0.0011414
                 255,            0.023001,            0.022779,          0.00084312,             0.95199,             0.95109,             0.97849,              0.7911,             0.01814,            0.010787,          0.00031971,           0.0011289,           0.0011289,           0.0011289
                 256,            0.023055,            0.022861,          0.00085312,             0.95211,             0.95113,             0.97853,             0.79066,            0.018138,            0.010781,          0.00031911,           0.0011169,           0.0011169,           0.0011169
                 257,            0.023075,            0.022773,           0.0008302,             0.95192,             0.95129,             0.97851,             0.79087,            0.018136,            0.010776,          0.00031823,           0.0011056,           0.0011056,           0.0011056
                 258,            0.023504,            0.022396,          0.00087311,             0.94972,              0.9537,             0.97853,             0.79107,            0.018127,            0.010769,          0.00031758,           0.0010948,           0.0010948,           0.0010948
                 259,            0.022834,            0.022611,          0.00089442,             0.95007,             0.95365,             0.97857,             0.79113,            0.018124,            0.010765,          0.00031671,           0.0010846,           0.0010846,           0.0010846
                 260,            0.022897,            0.022852,          0.00086963,             0.95035,             0.95375,             0.97854,             0.79132,            0.018113,            0.010759,          0.00031601,            0.001075,            0.001075,            0.001075
                 261,            0.022852,            0.022663,          0.00086594,             0.95423,             0.95022,             0.97858,             0.79158,            0.018103,            0.010752,          0.00031511,           0.0010659,           0.0010659,           0.0010659
                 262,            0.023196,            0.022795,          0.00086592,             0.95387,             0.95043,              0.9786,             0.79147,            0.018095,            0.010745,          0.00031441,           0.0010574,           0.0010574,           0.0010574
                 263,            0.023181,            0.022647,          0.00081733,             0.95413,             0.95034,             0.97859,             0.79166,            0.018088,             0.01074,          0.00031355,           0.0010495,           0.0010495,           0.0010495
                 264,            0.022983,            0.022761,          0.00080353,             0.96183,             0.94321,             0.97861,             0.79187,            0.018076,            0.010731,          0.00031293,           0.0010422,           0.0010422,           0.0010422
                 265,            0.023054,             0.02249,          0.00079835,             0.95871,             0.94608,             0.97869,               0.792,            0.018057,            0.010721,          0.00031199,           0.0010355,           0.0010355,           0.0010355
                 266,            0.022864,            0.022324,          0.00080302,             0.96177,              0.9435,             0.97873,             0.79265,            0.018048,            0.010714,          0.00031134,           0.0010293,           0.0010293,           0.0010293
                 267,             0.02276,            0.022686,          0.00076653,             0.95231,             0.95269,              0.9788,             0.79298,            0.018038,            0.010707,          0.00031046,           0.0010238,           0.0010238,           0.0010238
                 268,            0.022786,            0.022673,          0.00079754,             0.95208,             0.95319,             0.97877,             0.79287,            0.018042,            0.010704,          0.00030985,           0.0010188,           0.0010188,           0.0010188
                 269,            0.022564,             0.02231,          0.00082056,             0.95211,              0.9533,             0.97883,             0.79309,            0.018035,            0.010699,          0.00030894,           0.0010144,           0.0010144,           0.0010144
                 270,            0.022779,            0.022719,          0.00082402,             0.95211,             0.95343,             0.97885,             0.79325,            0.018034,            0.010696,          0.00030828,           0.0010106,           0.0010106,           0.0010106
                 271,            0.022751,             0.02205,          0.00087847,             0.95255,              0.9531,             0.97889,              0.7934,            0.018016,            0.010686,          0.00030736,           0.0010073,           0.0010073,           0.0010073
                 272,            0.022804,             0.02255,          0.00082927,             0.95279,             0.95309,             0.97894,             0.79359,            0.018001,            0.010677,          0.00030664,           0.0010047,           0.0010047,           0.0010047
                 273,            0.022662,            0.022418,          0.00088235,             0.95293,             0.95312,             0.97898,             0.79377,            0.017987,            0.010669,           0.0003058,           0.0010026,           0.0010026,           0.0010026
                 274,            0.022752,            0.022371,          0.00084484,              0.9532,             0.95294,             0.97905,             0.79388,            0.017978,            0.010662,          0.00030512,           0.0010012,           0.0010012,           0.0010012
