               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  11,            0.044017,            0.044371,           0.0054669,             0.76613,             0.65478,             0.69229,             0.36624,            0.035523,             0.02355,           0.0027869,           0.0099542,           0.0099542,           0.0099542
                  12,            0.043197,            0.044111,           0.0052657,             0.82781,             0.64698,             0.74957,             0.40712,            0.034572,            0.022834,           0.0022488,           0.0099446,           0.0099446,           0.0099446
                  13,            0.041965,            0.042608,           0.0045198,              0.8491,             0.66051,             0.75146,             0.40117,            0.034241,            0.022238,           0.0022238,           0.0099341,           0.0099341,           0.0099341
                  14,            0.041784,            0.042355,           0.0043093,             0.83349,             0.69683,             0.77818,             0.41508,            0.034176,            0.022027,           0.0020021,           0.0099227,           0.0099227,           0.0099227
                  15,            0.040923,            0.040855,           0.0042692,              0.6681,             0.83149,              0.7835,             0.43468,            0.033139,            0.021398,            0.001812,           0.0099104,           0.0099104,           0.0099104
                  16,            0.040428,             0.04048,           0.0044171,             0.84145,             0.77906,             0.82791,             0.46998,            0.033076,            0.021716,           0.0019683,           0.0098972,           0.0098972,           0.0098972
                  17,            0.040205,            0.040551,           0.0041051,             0.77721,             0.80329,             0.82724,             0.46083,            0.032108,            0.021132,             0.00179,           0.0098831,           0.0098831,           0.0098831
                  18,            0.039362,            0.040745,           0.0040801,             0.82569,             0.78758,             0.83782,             0.48295,            0.031054,            0.020489,           0.0017242,           0.0098681,           0.0098681,           0.0098681
                  19,            0.039645,             0.03965,           0.0037003,              0.8336,             0.79143,             0.84691,             0.48996,             0.03156,            0.020718,           0.0016284,           0.0098522,           0.0098522,           0.0098522
                  20,            0.038705,             0.03947,           0.0033539,             0.87245,             0.78861,             0.85765,             0.50796,            0.030648,            0.020533,           0.0014717,           0.0098354,           0.0098354,           0.0098354
                  21,            0.038628,            0.039522,           0.0034104,             0.88042,             0.81387,             0.87563,             0.52811,             0.03011,              0.0197,            0.001457,           0.0098177,           0.0098177,           0.0098177
                  22,            0.038064,            0.038835,           0.0034667,             0.83532,             0.80413,              0.8483,             0.50509,            0.030887,            0.019721,           0.0013744,           0.0097992,           0.0097992,           0.0097992
                  23,             0.03773,             0.03936,           0.0034626,              0.8045,             0.82689,             0.86178,              0.5001,            0.030297,            0.019671,           0.0013401,           0.0097798,           0.0097798,           0.0097798
                  24,              0.0376,            0.038395,           0.0031488,              0.8383,             0.83801,             0.86607,             0.51155,            0.029489,            0.019372,           0.0012817,           0.0097595,           0.0097595,           0.0097595
                  25,            0.037063,            0.038138,           0.0029898,             0.85227,             0.83946,             0.87877,             0.53464,            0.029262,            0.019271,           0.0014045,           0.0097383,           0.0097383,           0.0097383
                  26,            0.036691,             0.03769,           0.0031485,             0.83094,             0.84023,             0.85393,             0.51526,            0.028285,            0.018725,           0.0012826,           0.0097163,           0.0097163,           0.0097163
                  27,            0.036181,            0.036444,           0.0030863,             0.85635,             0.81714,             0.87319,             0.52986,            0.028296,            0.018971,           0.0012067,           0.0096934,           0.0096934,           0.0096934
                  28,            0.035657,            0.037234,           0.0028966,             0.83472,             0.85471,             0.88575,             0.54461,            0.028013,            0.018625,           0.0011482,           0.0096696,           0.0096696,           0.0096696
                  29,            0.035755,            0.036681,           0.0028208,             0.88173,             0.85818,             0.90854,             0.58703,            0.027303,            0.018112,           0.0011482,           0.0096451,           0.0096451,           0.0096451
                  30,            0.035178,            0.036405,           0.0026687,             0.85694,              0.8831,             0.90086,             0.56393,            0.027361,            0.017944,            0.001084,           0.0096196,           0.0096196,           0.0096196
                  31,            0.035025,            0.035984,           0.0027541,             0.83279,             0.84739,             0.87276,             0.55961,            0.026579,            0.017872,            0.001105,           0.0095933,           0.0095933,           0.0095933
                  32,            0.034772,             0.03613,           0.0026247,             0.86262,             0.84842,             0.89294,             0.59015,            0.026508,            0.017546,           0.0011433,           0.0095662,           0.0095662,           0.0095662
                  33,            0.034374,            0.035404,           0.0027772,             0.89899,             0.87567,             0.91672,             0.58968,            0.026938,            0.017597,           0.0011687,           0.0095383,           0.0095383,           0.0095383
                  34,            0.034333,            0.035911,           0.0027484,             0.80967,             0.87216,             0.86532,              0.5454,            0.026619,            0.017604,           0.0011247,           0.0095095,           0.0095095,           0.0095095
                  35,            0.034197,            0.035629,           0.0026466,             0.87597,             0.85455,             0.90404,             0.56931,            0.026376,            0.017852,           0.0010083,           0.0094799,           0.0094799,           0.0094799
                  36,            0.034189,            0.034492,           0.0025762,              0.8303,             0.90232,             0.88651,             0.57969,            0.025695,            0.017201,            0.001021,           0.0094496,           0.0094496,           0.0094496
                  37,            0.033431,            0.034834,           0.0024898,             0.90942,             0.87567,             0.92207,             0.62365,            0.026134,            0.017022,           0.0011003,           0.0094184,           0.0094184,           0.0094184
                  38,            0.033329,            0.034737,           0.0025033,             0.88249,             0.86125,             0.90989,              0.5893,            0.025406,            0.016757,           0.0010099,           0.0093864,           0.0093864,           0.0093864
                  39,            0.033221,            0.034612,           0.0024599,              0.8819,             0.88236,             0.92041,             0.61976,            0.025305,            0.016764,          0.00096252,           0.0093536,           0.0093536,           0.0093536
                  40,            0.033095,            0.034083,           0.0023233,             0.90341,             0.88091,             0.92326,              0.6132,            0.024973,            0.016439,          0.00098897,             0.00932,             0.00932,             0.00932
                  41,            0.032628,            0.034234,             0.00221,             0.89635,             0.87294,             0.91392,             0.60513,            0.025299,            0.016452,          0.00094703,           0.0092856,           0.0092856,           0.0092856
                  42,            0.032333,            0.033498,           0.0022953,             0.92194,             0.86004,             0.92571,             0.63784,            0.024348,            0.016451,           0.0009805,           0.0092505,           0.0092505,           0.0092505
                  43,            0.032652,            0.033733,           0.0025123,             0.88746,             0.86344,             0.91018,             0.60856,             0.02484,            0.016422,           0.0010259,           0.0092146,           0.0092146,           0.0092146
                  44,            0.032153,            0.033306,           0.0023245,             0.87546,             0.85109,             0.90635,             0.61748,            0.024402,            0.016294,          0.00092752,            0.009178,            0.009178,            0.009178
                  45,            0.032093,            0.033302,           0.0022208,             0.86815,             0.89237,             0.91633,             0.62724,             0.02398,            0.015958,          0.00089983,           0.0091406,           0.0091406,           0.0091406
                  46,            0.031906,            0.033382,           0.0023432,             0.87512,             0.89701,               0.921,             0.62444,            0.023739,            0.015926,          0.00089149,           0.0091024,           0.0091024,           0.0091024
                  47,            0.031754,            0.033293,           0.0024189,             0.90526,             0.90139,             0.93713,             0.65774,            0.023366,            0.015738,          0.00086695,           0.0090636,           0.0090636,           0.0090636
                  48,            0.031609,            0.032812,           0.0022001,             0.89696,             0.90166,             0.93074,             0.65266,            0.023146,            0.015635,          0.00091244,            0.009024,            0.009024,            0.009024
                  49,            0.031174,            0.033387,           0.0020703,             0.84489,             0.89458,             0.90861,             0.62875,             0.02294,            0.015568,           0.0009151,           0.0089836,           0.0089836,           0.0089836
                  50,            0.030454,            0.031713,           0.0021156,             0.89492,             0.92196,             0.94471,              0.6743,            0.022469,            0.015298,          0.00081196,           0.0089426,           0.0089426,           0.0089426
                  51,              0.0314,            0.032952,           0.0022827,             0.90261,              0.8938,             0.93452,             0.65236,            0.023054,            0.015472,          0.00093854,           0.0089009,           0.0089009,           0.0089009
                  52,            0.030897,            0.031642,           0.0020868,             0.88734,              0.8909,             0.93125,             0.64191,            0.022936,            0.015598,          0.00090951,           0.0088584,           0.0088584,           0.0088584
                  53,            0.030445,            0.032129,           0.0019425,              0.8953,             0.85839,             0.91338,             0.64168,            0.022271,            0.015075,           0.0008513,           0.0088153,           0.0088153,           0.0088153
                  54,            0.030208,            0.031961,           0.0020131,             0.87307,             0.88983,             0.92423,             0.63853,            0.022377,            0.015061,          0.00081705,           0.0087715,           0.0087715,           0.0087715
                  55,             0.03031,            0.031603,           0.0018981,              0.9066,             0.90502,             0.94065,             0.68118,            0.022005,            0.014851,          0.00078894,           0.0087271,           0.0087271,           0.0087271
                  56,            0.030112,            0.030652,           0.0017949,             0.90547,             0.89352,              0.9312,               0.637,            0.022187,            0.014921,          0.00084618,            0.008682,            0.008682,            0.008682
                  57,            0.029674,            0.031216,           0.0018701,             0.91511,             0.90869,             0.94683,             0.67955,            0.022349,            0.014868,          0.00077252,           0.0086362,           0.0086362,           0.0086362
                  58,            0.029712,              0.0308,           0.0018174,             0.91948,             0.90994,             0.94426,             0.69242,            0.021625,            0.014673,          0.00079201,           0.0085898,           0.0085898,           0.0085898
                  59,            0.030209,            0.031684,           0.0020632,              0.9156,             0.89668,             0.94194,              0.6701,            0.021666,            0.014819,           0.0008087,           0.0085428,           0.0085428,           0.0085428
                  60,            0.029505,            0.031282,           0.0019961,             0.88589,             0.91182,             0.92716,             0.65801,            0.021825,            0.014732,          0.00077839,           0.0084951,           0.0084951,           0.0084951
                  61,            0.029373,            0.030786,           0.0018061,             0.92864,             0.89747,             0.94301,              0.6881,            0.021447,            0.014455,          0.00076467,           0.0084469,           0.0084469,           0.0084469
                  62,            0.028961,            0.030456,           0.0019168,             0.94228,             0.88863,             0.94488,             0.69922,            0.021222,            0.014418,          0.00073491,            0.008398,            0.008398,            0.008398
                  63,            0.029459,            0.030684,           0.0017373,             0.92124,             0.91671,             0.94872,             0.69937,             0.02111,            0.014328,          0.00077147,           0.0083486,           0.0083486,           0.0083486
                  64,            0.028711,            0.030291,           0.0017307,               0.889,             0.90409,             0.93799,              0.6749,            0.021003,            0.014096,          0.00084382,           0.0082985,           0.0082985,           0.0082985
                  65,            0.028288,            0.029959,           0.0016813,             0.92558,             0.91511,             0.94371,             0.70592,            0.020555,            0.014075,          0.00077638,           0.0082479,           0.0082479,           0.0082479
                  66,            0.028554,            0.030195,           0.0017373,             0.92409,             0.92869,             0.95309,             0.71244,            0.020447,             0.01397,          0.00075501,           0.0081967,           0.0081967,           0.0081967
                  67,            0.028716,            0.030539,           0.0018288,             0.93749,             0.90543,             0.95132,             0.70761,             0.02025,            0.013822,          0.00075775,            0.008145,            0.008145,            0.008145
                  68,            0.028202,            0.029772,           0.0017257,             0.93488,             0.90394,              0.9492,             0.71764,            0.019967,            0.013859,          0.00074417,           0.0080928,           0.0080928,           0.0080928
                  69,            0.028096,            0.029747,           0.0016907,             0.92584,             0.91798,             0.95294,             0.73363,            0.020003,            0.013666,          0.00069126,             0.00804,             0.00804,             0.00804
                  70,            0.027789,            0.029003,           0.0016175,              0.9271,             0.90872,             0.95048,             0.69589,            0.020149,            0.013686,          0.00070011,           0.0079867,           0.0079867,           0.0079867
                  71,            0.027914,            0.029574,           0.0017244,             0.94254,             0.92102,             0.95841,             0.72642,             0.01991,            0.013611,          0.00074269,           0.0079329,           0.0079329,           0.0079329
                  72,            0.027941,            0.029682,           0.0017182,             0.90425,             0.92073,             0.94306,             0.70841,            0.019483,            0.013454,          0.00072216,           0.0078786,           0.0078786,           0.0078786
                  73,            0.027716,            0.029119,           0.0016103,             0.94893,             0.92014,             0.95591,             0.73885,            0.019576,            0.013464,          0.00069628,           0.0078238,           0.0078238,           0.0078238
                  73,            0.027773,            0.030428,            0.002163,              0.9348,              0.8996,             0.95032,             0.70009,            0.019217,            0.014004,          0.00068415,           0.0078238,           0.0078238,           0.0078238
                  74,             0.02751,            0.030139,           0.0018922,             0.91299,             0.90701,             0.94646,             0.66321,            0.019352,            0.014106,          0.00070804,           0.0077685,           0.0077685,           0.0077685
                  75,            0.027817,            0.030677,           0.0021019,             0.94252,             0.90844,             0.95426,             0.70471,            0.019477,            0.014096,          0.00068432,           0.0077128,           0.0077128,           0.0077128
                  76,            0.028153,            0.030896,           0.0020326,             0.93494,             0.91131,             0.95241,             0.70359,            0.019492,             0.01396,          0.00068276,           0.0076566,           0.0076566,           0.0076566
                  77,            0.027409,            0.030581,           0.0019533,             0.92279,             0.91762,             0.94586,             0.70566,            0.019168,            0.013955,          0.00067439,              0.0076,              0.0076,              0.0076
                  78,            0.027697,            0.030135,           0.0021816,             0.93155,              0.9048,             0.94702,             0.68502,            0.019745,            0.014112,          0.00069453,            0.007543,            0.007543,            0.007543
                  79,            0.027583,            0.030402,           0.0020263,             0.90927,             0.92539,             0.95086,             0.71072,            0.019019,            0.013863,          0.00070198,           0.0074855,           0.0074855,           0.0074855
                  80,            0.027412,            0.029852,           0.0020233,             0.93686,             0.91002,             0.95299,             0.72436,            0.018962,             0.01379,          0.00071095,           0.0074276,           0.0074276,           0.0074276
                  81,            0.027241,            0.029478,           0.0016483,             0.95393,             0.90088,             0.95653,             0.71746,            0.019013,            0.013647,           0.0006804,           0.0073694,           0.0073694,           0.0073694
                  82,            0.025504,            0.027138,           0.0014191,             0.94753,             0.90935,             0.95533,              0.7275,            0.018288,            0.013331,          0.00065449,           0.0073107,           0.0073107,           0.0073107
                  83,            0.025136,            0.026222,           0.0012592,             0.89501,             0.92996,             0.94787,             0.70106,            0.018532,             0.01343,          0.00062863,           0.0072517,           0.0072517,           0.0072517
                  84,            0.024733,            0.026385,           0.0012311,             0.93563,             0.91941,             0.95837,             0.72326,            0.018455,            0.013257,          0.00065079,           0.0071923,           0.0071923,           0.0071923
                  85,            0.025397,            0.026615,           0.0011894,             0.96004,             0.89796,             0.95468,             0.71985,            0.018342,            0.013208,          0.00067283,           0.0071326,           0.0071326,           0.0071326
                  86,             0.02453,            0.026143,           0.0012115,             0.94498,             0.91429,             0.95629,             0.72331,            0.018464,             0.01343,          0.00063575,           0.0070726,           0.0070726,           0.0070726
                  87,            0.024429,            0.025295,           0.0012351,             0.93189,             0.92426,             0.95561,             0.71252,            0.018449,            0.013337,          0.00067166,           0.0070122,           0.0070122,           0.0070122
                  88,            0.024264,             0.02557,           0.0011692,             0.94643,             0.91643,             0.95907,             0.73795,            0.018099,            0.013008,           0.0006458,           0.0069515,           0.0069515,           0.0069515
                  89,            0.024347,            0.025517,             0.00127,             0.95198,             0.92188,             0.96199,             0.74439,            0.017951,            0.013053,          0.00065416,           0.0068906,           0.0068906,           0.0068906
                  90,            0.024607,            0.025406,           0.0010486,              0.9361,             0.91757,             0.95495,             0.73725,            0.017858,            0.013014,          0.00064104,           0.0068293,           0.0068293,           0.0068293
                  91,            0.026379,            0.028482,           0.0016282,             0.93663,             0.91391,             0.95291,             0.72391,            0.017976,            0.013233,          0.00065716,           0.0067678,           0.0067678,           0.0067678
                  92,            0.026249,            0.028983,           0.0017349,             0.94711,             0.90855,             0.95785,             0.73833,            0.018013,            0.013201,          0.00062827,            0.006706,            0.006706,            0.006706
                  93,            0.025941,            0.028495,           0.0016918,             0.93699,             0.91348,             0.95639,             0.73763,            0.017847,             0.01322,          0.00063553,            0.006644,            0.006644,            0.006644
                  94,            0.025844,            0.028751,           0.0015764,             0.95792,              0.8992,             0.95687,              0.7402,            0.017763,             0.01322,            0.000598,           0.0065817,           0.0065817,           0.0065817
                  95,            0.025903,             0.02873,           0.0016728,             0.93204,             0.89947,             0.95643,             0.71792,            0.017647,            0.012906,          0.00058875,           0.0065192,           0.0065192,           0.0065192
                  96,            0.025972,            0.028733,           0.0016727,             0.92793,             0.90938,             0.95379,             0.73946,            0.017568,             0.01291,          0.00058351,           0.0064565,           0.0064565,           0.0064565
                  97,            0.025554,            0.028256,           0.0018169,             0.93326,             0.91672,             0.95955,             0.75007,            0.017573,            0.012896,          0.00057117,           0.0063937,           0.0063937,           0.0063937
                  98,            0.025412,            0.028038,            0.001596,             0.94413,              0.9076,             0.95856,             0.73835,            0.017438,            0.012875,          0.00055426,           0.0063306,           0.0063306,           0.0063306
                  99,            0.025291,            0.028037,           0.0015039,             0.94708,             0.91329,             0.95908,             0.75023,            0.017162,            0.012673,          0.00056683,           0.0062673,           0.0062673,           0.0062673
                 100,            0.025249,            0.028108,           0.0015746,              0.9339,             0.92455,             0.95043,             0.73534,            0.017386,            0.012721,          0.00058526,            0.006204,            0.006204,            0.006204
                 101,            0.024975,            0.027142,           0.0015123,             0.95172,              0.9088,             0.96074,             0.73766,            0.017252,            0.012591,           0.0005671,           0.0061404,           0.0061404,           0.0061404
                 102,            0.024918,            0.027595,           0.0014986,             0.95419,             0.91854,             0.96351,             0.75786,            0.017004,            0.012465,          0.00059016,           0.0060767,           0.0060767,           0.0060767
                 103,            0.024814,            0.026606,           0.0014044,              0.9375,             0.93394,              0.9601,             0.76148,            0.016772,            0.012469,          0.00058013,            0.006013,            0.006013,            0.006013
                 104,            0.025037,            0.027676,           0.0016835,             0.94269,             0.92805,             0.96196,              0.7568,            0.017041,            0.012617,          0.00056938,           0.0059491,           0.0059491,           0.0059491
                 105,            0.024754,            0.026803,            0.001291,             0.95083,             0.92672,             0.96229,             0.75517,            0.016634,            0.012256,           0.0005319,           0.0058851,           0.0058851,           0.0058851
                 106,            0.024395,            0.026762,           0.0013648,             0.94784,              0.9192,              0.9588,             0.76137,            0.016632,            0.012283,          0.00056678,            0.005821,            0.005821,            0.005821
                 107,             0.02422,            0.027205,           0.0014192,             0.93754,             0.93813,             0.96681,             0.76543,            0.016312,            0.012091,          0.00056368,           0.0057569,           0.0057569,           0.0057569
                 108,            0.024241,            0.026427,           0.0013877,             0.95207,             0.90687,             0.96066,             0.75791,            0.016372,            0.012172,          0.00056832,           0.0056927,           0.0056927,           0.0056927
                 109,            0.024141,            0.026637,           0.0013451,             0.93695,             0.92816,             0.96429,             0.75968,            0.016488,            0.012118,           0.0005675,           0.0056285,           0.0056285,           0.0056285
                 110,            0.023827,            0.026457,           0.0012618,             0.94981,             0.92868,              0.9674,             0.77046,            0.016295,            0.012001,          0.00054914,           0.0055643,           0.0055643,           0.0055643
                 111,            0.023839,            0.026572,           0.0012198,             0.96447,              0.9188,             0.96335,             0.77562,            0.016032,            0.011859,           0.0005271,              0.0055,              0.0055,              0.0055
                 112,            0.024567,            0.026409,           0.0014998,             0.93852,             0.93291,             0.96484,             0.76308,            0.016238,            0.012136,          0.00055147,           0.0054357,           0.0054357,           0.0054357
                 113,            0.024013,            0.026302,           0.0014398,             0.94344,             0.93402,             0.96643,             0.77665,             0.01625,            0.012113,          0.00052585,           0.0053715,           0.0053715,           0.0053715
                 114,            0.023854,            0.026506,           0.0013654,             0.97162,             0.91911,             0.96766,             0.76868,            0.016136,            0.011927,          0.00051682,           0.0053073,           0.0053073,           0.0053073
                 115,            0.023785,            0.025935,           0.0011352,             0.96441,             0.92129,             0.96782,             0.78067,            0.015903,            0.011773,          0.00053715,           0.0052431,           0.0052431,           0.0052431
                 116,            0.023392,            0.025486,           0.0012062,             0.95849,             0.92765,             0.96786,             0.78062,            0.015787,            0.011654,          0.00051923,            0.005179,            0.005179,            0.005179
                 117,            0.023283,            0.025528,           0.0012881,             0.96821,             0.92519,             0.96978,             0.78445,            0.015809,            0.011695,          0.00052952,           0.0051149,           0.0051149,           0.0051149
                 118,            0.023375,            0.025493,           0.0011949,             0.94585,              0.9315,             0.96565,             0.76942,            0.015502,            0.011486,          0.00053704,           0.0050509,           0.0050509,           0.0050509
                 119,             0.02277,            0.025116,           0.0010788,             0.94995,             0.93839,             0.96784,             0.78007,            0.015498,            0.011431,          0.00052695,            0.004987,            0.004987,            0.004987
                 120,            0.022887,            0.025326,           0.0011407,             0.95918,             0.92987,              0.9703,             0.78654,            0.015451,            0.011441,          0.00052019,           0.0049233,           0.0049233,           0.0049233
                 121,            0.022482,            0.024691,           0.0011333,             0.96273,             0.93059,             0.96976,             0.78528,            0.015369,            0.011334,          0.00050358,           0.0048596,           0.0048596,           0.0048596
                 122,            0.022591,            0.025137,           0.0012468,             0.96024,             0.93265,             0.97111,             0.79667,            0.015209,            0.011238,          0.00048674,            0.004796,            0.004796,            0.004796
                 123,            0.022398,              0.0244,           0.0012136,             0.95897,             0.93248,             0.96984,             0.79819,            0.015244,            0.011176,          0.00048564,           0.0047327,           0.0047327,           0.0047327
                 124,            0.022585,            0.024863,           0.0011666,             0.96125,             0.92688,             0.97104,             0.79311,            0.015285,            0.011186,          0.00047211,           0.0046694,           0.0046694,           0.0046694
                 125,            0.022342,            0.024783,           0.0011371,             0.96769,             0.93329,             0.97126,             0.79455,             0.01496,            0.010961,          0.00049649,           0.0046063,           0.0046063,           0.0046063
                 126,            0.022791,            0.024764,           0.0012662,             0.95865,             0.93414,             0.96973,             0.78682,            0.014889,            0.010955,          0.00048392,           0.0045435,           0.0045435,           0.0045435
                 127,             0.02276,            0.024867,           0.0012215,             0.96673,             0.93868,             0.96995,             0.80032,            0.014998,            0.011032,          0.00047415,           0.0044808,           0.0044808,           0.0044808
                 128,            0.022411,            0.024827,           0.0011549,             0.96866,             0.93497,             0.97323,             0.80881,            0.014919,            0.010967,          0.00046295,           0.0044183,           0.0044183,           0.0044183
                 129,            0.022382,            0.025215,              0.0011,             0.95788,             0.94559,             0.97129,             0.80845,            0.014804,             0.01095,          0.00044214,            0.004356,            0.004356,            0.004356
                 130,            0.022393,            0.024326,             0.00131,             0.94869,             0.94542,             0.97134,             0.80292,            0.014786,            0.010946,          0.00047113,            0.004294,            0.004294,            0.004294
                 131,            0.022446,            0.025151,           0.0011669,             0.95007,             0.94774,             0.97095,             0.79833,            0.014661,            0.010873,          0.00045396,           0.0042322,           0.0042322,           0.0042322
                 132,            0.022349,            0.024268,           0.0011168,              0.9555,             0.94719,             0.97272,             0.80522,             0.01455,            0.010796,           0.0004566,           0.0041707,           0.0041707,           0.0041707
                 133,            0.022034,            0.024572,           0.0013099,               0.967,              0.9369,             0.97392,             0.80636,             0.01444,            0.010658,          0.00046175,           0.0041094,           0.0041094,           0.0041094
                 134,            0.021988,            0.024283,           0.0010971,             0.96912,             0.93011,             0.97357,             0.81157,            0.014465,            0.010606,          0.00045532,           0.0040485,           0.0040485,           0.0040485
                 135,            0.021571,            0.024592,           0.0010088,             0.95889,             0.94342,             0.97423,             0.80334,            0.014529,            0.010691,          0.00045006,           0.0039878,           0.0039878,           0.0039878
                 136,             0.02172,            0.024334,             0.00109,             0.96588,             0.93182,             0.97291,             0.80902,            0.014518,            0.010683,          0.00046618,           0.0039274,           0.0039274,           0.0039274
                 137,            0.021746,            0.024113,            0.001075,             0.95852,             0.93797,             0.97276,             0.81552,            0.014314,            0.010612,          0.00044826,           0.0038674,           0.0038674,           0.0038674
                 138,            0.021409,            0.023965,           0.0011448,               0.953,             0.94421,              0.9725,             0.81482,            0.014192,            0.010558,          0.00043496,           0.0038077,           0.0038077,           0.0038077
                 139,            0.021245,            0.023938,           0.0010227,             0.95821,             0.94485,             0.97463,              0.8182,             0.01415,            0.010459,          0.00043057,           0.0037483,           0.0037483,           0.0037483
                 140,            0.021387,            0.023672,           0.0010074,             0.96684,             0.92793,             0.97367,             0.81511,            0.014191,            0.010439,          0.00041349,           0.0036893,           0.0036893,           0.0036893
                 141,            0.021139,            0.023421,           0.0010921,             0.96971,             0.92859,             0.97222,             0.81308,            0.014089,            0.010343,          0.00040111,           0.0036306,           0.0036306,           0.0036306
                 142,            0.021083,             0.02375,           0.0010689,             0.97292,             0.93467,             0.97293,             0.81472,            0.014021,            0.010265,          0.00038803,           0.0035724,           0.0035724,           0.0035724
                 143,            0.021123,            0.023713,           0.0011218,             0.98181,             0.93242,             0.97429,             0.82123,            0.014058,             0.01029,           0.0004052,           0.0035145,           0.0035145,           0.0035145
                 144,            0.020782,            0.023661,          0.00088243,             0.97105,               0.939,             0.97363,             0.82166,               0.014,            0.010222,          0.00038809,            0.003457,            0.003457,            0.003457
                 145,            0.020594,            0.023386,          0.00096776,             0.96893,               0.939,             0.97444,             0.82515,            0.013871,            0.010155,          0.00039551,              0.0034,              0.0034,              0.0034
                 146,            0.020839,            0.023985,           0.0010826,              0.9718,             0.93893,             0.97378,             0.82283,            0.013627,            0.010026,          0.00038575,           0.0033434,           0.0033434,           0.0033434
                 147,            0.020844,            0.023071,           0.0010092,             0.97371,              0.9274,             0.97166,             0.82828,             0.01348,           0.0099431,          0.00038387,           0.0032872,           0.0032872,           0.0032872
                 148,            0.020311,             0.02286,          0.00093501,             0.96668,             0.93507,             0.96826,             0.82587,            0.013435,           0.0098925,          0.00038851,           0.0032315,           0.0032315,           0.0032315
                 149,            0.020428,            0.023068,          0.00097853,             0.97209,             0.94561,              0.9751,             0.82759,             0.01339,            0.009858,          0.00038484,           0.0031762,           0.0031762,           0.0031762
                 150,            0.020214,            0.022708,          0.00089433,             0.97633,             0.94375,             0.97624,             0.83367,            0.013403,           0.0098564,          0.00036922,           0.0031214,           0.0031214,           0.0031214
                 151,            0.020394,             0.02259,          0.00099944,             0.96909,             0.94766,             0.97549,             0.82838,            0.013434,           0.0097893,          0.00037254,           0.0030671,           0.0030671,           0.0030671
                 152,            0.020255,            0.022704,          0.00096026,             0.95763,             0.95649,             0.97698,                0.83,            0.013344,           0.0097335,          0.00036172,           0.0030133,           0.0030133,           0.0030133
                 153,            0.020088,            0.021935,          0.00090003,             0.97259,             0.94648,             0.97706,             0.83436,            0.013232,           0.0096998,          0.00036945,             0.00296,             0.00296,             0.00296
                 154,            0.020026,            0.022731,           0.0010331,             0.97779,             0.94971,             0.97885,             0.83479,            0.013129,           0.0096725,          0.00038421,           0.0029072,           0.0029072,           0.0029072
                 155,            0.020168,            0.022159,          0.00087659,             0.97596,             0.94988,             0.97791,             0.83378,            0.013108,           0.0096227,          0.00039724,            0.002855,            0.002855,            0.002855
                 156,            0.020057,            0.022795,           0.0011302,             0.96544,             0.95926,              0.9794,             0.83758,            0.013034,           0.0095943,           0.0003645,           0.0028033,           0.0028033,           0.0028033
                 157,            0.019712,            0.022111,          0.00087797,             0.96474,             0.95908,              0.9797,             0.83972,            0.013031,           0.0096213,          0.00035002,           0.0027521,           0.0027521,           0.0027521
